sample_id,source_dataset,annotation_type,split,final_class,source_label,image_path,crop_path,source_image_path,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,image_id,annotation_id
test_Plastic_plastic20,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic20.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic20.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic20.jpg,,,,,,,,
test_Plastic_plastic201,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic201.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic201.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic201.jpg,,,,,,,,
test_Plastic_plastic206,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic206.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic206.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic206.jpg,,,,,,,,
test_Plastic_plastic211,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic211.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic211.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic211.jpg,,,,,,,,
test_Plastic_plastic220,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic220.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic220.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic220.jpg,,,,,,,,
test_Plastic_plastic225,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic225.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic225.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic225.jpg,,,,,,,,
test_Plastic_plastic227,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic227.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic227.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic227.jpg,,,,,,,,
test_Plastic_plastic234,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic234.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic234.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic234.jpg,,,,,,,,
test_Plastic_plastic254,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic254.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic254.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic254.jpg,,,,,,,,
test_Plastic_plastic256,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic256.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic256.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic256.jpg,,,,,,,,
test_Plastic_plastic258,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic258.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic258.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic258.jpg,,,,,,,,
test_Plastic_plastic264,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic264.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic264.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic264.jpg,,,,,,,,
test_Plastic_plastic266,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic266.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic266.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic266.jpg,,,,,,,,
test_Plastic_plastic273,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic273.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic273.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic273.jpg,,,,,,,,
test_Plastic_plastic274,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic274.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic274.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic274.jpg,,,,,,,,
test_Plastic_plastic292,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic292.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic292.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic292.jpg,,,,,,,,
test_Plastic_plastic294,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic294.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic294.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic294.jpg,,,,,,,,
test_Plastic_plastic305,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic305.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic305.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic305.jpg,,,,,,,,
test_Plastic_plastic310,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic310.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic310.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic310.jpg,,,,,,,,
test_Plastic_plastic331,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic331.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic331.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic331.jpg,,,,,,,,
test_Plastic_plastic346,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic346.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic346.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic346.jpg,,,,,,,,
test_Plastic_plastic350,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic350.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic350.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic350.jpg,,,,,,,,
test_Plastic_plastic353,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic353.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic353.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic353.jpg,,,,,,,,
test_Plastic_plastic358,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic358.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic358.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic358.jpg,,,,,,,,
test_Plastic_plastic365,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic365.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic365.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic365.jpg,,,,,,,,
test_Plastic_plastic370,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic370.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic370.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic370.jpg,,,,,,,,
test_Plastic_plastic371,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic371.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic371.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic371.jpg,,,,,,,,
test_Plastic_plastic377,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic377.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic377.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic377.jpg,,,,,,,,
test_Plastic_plastic378,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic378.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic378.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic378.jpg,,,,,,,,
test_Plastic_plastic384,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic384.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic384.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic384.jpg,,,,,,,,
test_Plastic_plastic389,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic389.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic389.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic389.jpg,,,,,,,,
test_Plastic_plastic394,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic394.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic394.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic394.jpg,,,,,,,,
test_Plastic_plastic399,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic399.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic399.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic399.jpg,,,,,,,,
test_Plastic_plastic410,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic410.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic410.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic410.jpg,,,,,,,,
test_Plastic_plastic420,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic420.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic420.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic420.jpg,,,,,,,,
test_Plastic_plastic422,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic422.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic422.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic422.jpg,,,,,,,,
test_Plastic_plastic423,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic423.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic423.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic423.jpg,,,,,,,,
test_Plastic_plastic429,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic429.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic429.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic429.jpg,,,,,,,,
test_Plastic_plastic435,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic435.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic435.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic435.jpg,,,,,,,,
test_Plastic_plastic439,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic439.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic439.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic439.jpg,,,,,,,,
test_Plastic_plastic440,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic440.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic440.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic440.jpg,,,,,,,,
test_Plastic_plastic449,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic449.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic449.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic449.jpg,,,,,,,,
test_Plastic_plastic450,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic450.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic450.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic450.jpg,,,,,,,,
test_Plastic_plastic470,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic470.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic470.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic470.jpg,,,,,,,,
test_Plastic_plastic471,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic471.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic471.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic471.jpg,,,,,,,,
test_Plastic_plastic472,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic472.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic472.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic472.jpg,,,,,,,,
test_Plastic_plastic67,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic67.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic67.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic67.jpg,,,,,,,,
test_Plastic_plastic76,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic76.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic76.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic76.jpg,,,,,,,,
test_Plastic_plastic81,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic81.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic81.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic81.jpg,,,,,,,,
test_Plastic_plastic84,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic84.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic84.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic84.jpg,,,,,,,,
test_Plastic_plastic87,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic87.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic87.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic87.jpg,,,,,,,,
test_Plastic_plastic90,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic90.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic90.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic90.jpg,,,,,,,,
test_Plastic_plastic96,TrashNet,cleaned_image_classification,test,Plastic,Plastic,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic96.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic96.jpg,prepared_datasets/combined_6class_confusion_cleaned/test/Plastic/plastic96.jpg,,,,,,,,
train_Glass_000001_ann2200,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000001_ann2200.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000001_ann2200.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000001_ann2200.jpg,,,,,,,,
train_Glass_000001_ann2201,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000001_ann2201.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000001_ann2201.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000001_ann2201.jpg,,,,,,,,
train_Glass_000004_ann1893,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000004_ann1893.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000004_ann1893.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000004_ann1893.jpg,,,,,,,,
train_Glass_000006_ann1,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000006_ann1.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000006_ann1.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000006_ann1.jpg,,,,,,,,
train_Glass_000011_ann382,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann382.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann382.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann382.jpg,,,,,,,,
train_Glass_000011_ann384,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann384.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann384.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann384.jpg,,,,,,,,
train_Glass_000011_ann385,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann385.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann385.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000011_ann385.jpg,,,,,,,,
train_Glass_000017_ann102,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000017_ann102.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000017_ann102.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000017_ann102.jpg,,,,,,,,
train_Glass_000018_ann1952,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000018_ann1952.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000018_ann1952.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000018_ann1952.jpg,,,,,,,,
train_Glass_000021_ann69,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000021_ann69.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000021_ann69.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000021_ann69.jpg,,,,,,,,
train_Glass_000022_ann71,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000022_ann71.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000022_ann71.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000022_ann71.jpg,,,,,,,,
train_Glass_000024_ann2245,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000024_ann2245.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000024_ann2245.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000024_ann2245.jpg,,,,,,,,
train_Glass_000024_ann2246,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000024_ann2246.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000024_ann2246.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000024_ann2246.jpg,,,,,,,,
train_Glass_000034_ann2267,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000034_ann2267.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000034_ann2267.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000034_ann2267.jpg,,,,,,,,
train_Glass_000038_ann1760,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000038_ann1760.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000038_ann1760.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000038_ann1760.jpg,,,,,,,,
train_Glass_000039_ann1761,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000039_ann1761.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000039_ann1761.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000039_ann1761.jpg,,,,,,,,
train_Glass_000067_ann1645,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000067_ann1645.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000067_ann1645.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000067_ann1645.jpg,,,,,,,,
train_Glass_000068_ann1309,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000068_ann1309.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000068_ann1309.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000068_ann1309.jpg,,,,,,,,
train_Glass_000074_ann2338,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000074_ann2338.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000074_ann2338.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000074_ann2338.jpg,,,,,,,,
train_Glass_000081_ann1821,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1821.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1821.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1821.jpg,,,,,,,,
train_Glass_000081_ann1822,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1822.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1822.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1822.jpg,,,,,,,,
train_Glass_000081_ann1823,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1823.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1823.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000081_ann1823.jpg,,,,,,,,
train_Glass_000084_ann2194,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000084_ann2194.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000084_ann2194.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000084_ann2194.jpg,,,,,,,,
train_Glass_000084_ann2195,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000084_ann2195.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000084_ann2195.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000084_ann2195.jpg,,,,,,,,
train_Glass_000101_ann2986,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000101_ann2986.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000101_ann2986.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000101_ann2986.jpg,,,,,,,,
train_Glass_000120_ann3006,TACO,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000120_ann3006.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000120_ann3006.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/000120_ann3006.jpg,,,,,,,,
train_Glass_glass10,TrashNet,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass10.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass10.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass10.jpg,,,,,,,,
train_Glass_glass101,TrashNet,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass101.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass101.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass101.jpg,,,,,,,,
train_Glass_glass102,TrashNet,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass102.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass102.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass102.jpg,,,,,,,,
train_Glass_glass103,TrashNet,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass103.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass103.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass103.jpg,,,,,,,,
train_Glass_glass104,TrashNet,cleaned_image_classification,train,Glass,Glass,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass104.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass104.jpg,prepared_datasets/combined_6class_confusion_cleaned/train/Glass/glass104.jpg,,,,,,,,
